,Q1_opt,Q2_opt,s,a1
7180,[1.],[-47.33333333],3.99003202015024,0.33863016049128924
7181,[1.],[-48.],3.99003202015024,0.33863016049128924
7182,[1.],[-48.66666667],3.99003202015024,0.33863016049128924
7183,[1.],[-49.33333333],3.99003202015024,0.33863016049128924
7184,[1.],[-50.],3.99003202015024,0.33863016049128924
7185,[1.],[-50.66666667],3.99003202015024,0.33863016049128924
7186,[1.],[-51.33333333],3.99003202015024,0.33863016049128924
7187,[1.],[-52.],3.99003202015024,0.33863016049128924
7188,[1.],[-52.66666667],3.99003202015024,0.33863016049128924
7189,[1.],[-53.33333333],3.99003202015024,0.33863016049128924
7190,[1.],[-54.],3.99003202015024,0.33863016049128924
7191,[1.],[-54.66666667],3.99003202015024,0.33863016049128924
7192,[1.],[-55.33333333],3.99003202015024,0.33863016049128924
7193,[1.],[-56.],3.99003202015024,0.33863016049128924
7194,[1.],[-56.66666667],3.99003202015024,0.33863016049128924
7195,[1.],[-57.33333333],3.99003202015024,0.33863016049128924
7196,[1.],[-58.],3.99003202015024,0.33863016049128924
7197,[1.],[-58.66666667],3.99003202015024,0.33863016049128924
7198,[1.],[-59.33333333],3.99003202015024,0.33863016049128924
7199,[1.],[-60.],3.99003202015024,0.33863016049128924
7200,[1.],[6.],4.955457107959757,0.22224994285955935
7201,[1.],[5.33333333],4.955457107959757,0.22224994285955935
7202,[1.],[4.66666667],4.955457107959757,0.22224994285955935
7203,[1.],[4.],4.955457107959757,0.22224994285955935
7204,[1.],[3.33333333],4.955457107959757,0.22224994285955935
7205,[1.],[2.66666667],4.955457107959757,0.22224994285955935
7206,[1.],[2.],4.955457107959757,0.22224994285955935
7207,[1.],[1.33333333],4.955457107959757,0.22224994285955935
7208,[1.],[0.66666667],4.955457107959757,0.22224994285955935
7209,[1.],[0.],4.955457107959757,0.22224994285955935
7210,[1.],[-0.66666667],4.955457107959757,0.22224994285955935
7211,[1.],[-1.33333333],4.955457107959757,0.22224994285955935
7212,[1.],[-2.],4.955457107959757,0.22224994285955935
7213,[1.],[-2.66666667],4.955457107959757,0.22224994285955935
7214,[1.],[-3.33333333],4.955457107959757,0.22224994285955935
7215,[1.],[-4.],4.955457107959757,0.22224994285955935
7216,[1.],[-4.66666667],4.955457107959757,0.22224994285955935
7217,[1.],[-5.33333333],4.955457107959757,0.22224994285955935
7218,[1.],[-6.],4.955457107959757,0.22224994285955935
7219,[1.],[-6.66666667],4.955457107959757,0.22224994285955935
7220,[1.],[-7.33333333],4.955457107959757,0.22224994285955935
7221,[1.],[-8.],4.955457107959757,0.22224994285955935
7222,[1.],[-8.66666667],4.955457107959757,0.22224994285955935
7223,[1.],[-9.33333333],4.955457107959757,0.22224994285955935
7224,[1.],[-10.],4.955457107959757,0.22224994285955935
7225,[1.],[-10.66666667],4.955457107959757,0.22224994285955935
7226,[1.],[-11.33333333],4.955457107959757,0.22224994285955935
7227,[1.],[-12.],4.955457107959757,0.22224994285955935
7228,[1.],[-12.66666667],4.955457107959757,0.22224994285955935
7229,[1.],[-13.33333333],4.955457107959757,0.22224994285955935
7230,[1.],[-14.],4.955457107959757,0.22224994285955935
7231,[1.],[-14.66666667],4.955457107959757,0.22224994285955935
7232,[1.],[-15.33333333],4.955457107959757,0.22224994285955935
7233,[1.],[-16.],4.955457107959757,0.22224994285955935
7234,[1.],[-16.66666667],4.955457107959757,0.22224994285955935
7235,[1.],[-17.33333333],4.955457107959757,0.22224994285955935
7236,[1.],[-18.],4.955457107959757,0.22224994285955935
7237,[1.],[-18.66666667],4.955457107959757,0.22224994285955935
7238,[1.],[-19.33333333],4.955457107959757,0.22224994285955935
7239,[1.],[-20.],4.955457107959757,0.22224994285955935
7240,[1.],[-20.66666667],4.955457107959757,0.22224994285955935
7241,[1.],[-21.33333333],4.955457107959757,0.22224994285955935
7242,[1.],[-22.],4.955457107959757,0.22224994285955935
7243,[1.],[-22.66666667],4.955457107959757,0.22224994285955935
7244,[1.],[-23.33333333],4.955457107959757,0.22224994285955935
7245,[1.],[-24.],4.955457107959757,0.22224994285955935
7246,[1.],[-24.66666667],4.955457107959757,0.22224994285955935
7247,[1.],[-25.33333333],4.955457107959757,0.22224994285955935
7248,[1.],[-26.],4.955457107959757,0.22224994285955935
7249,[1.],[-26.66666667],4.955457107959757,0.22224994285955935
7250,[1.],[-27.33333333],4.955457107959757,0.22224994285955935
7251,[1.],[-28.],4.955457107959757,0.22224994285955935
7252,[1.],[-28.66666667],4.955457107959757,0.22224994285955935
7253,[1.],[-29.33333333],4.955457107959757,0.22224994285955935
7254,[1.],[-30.],4.955457107959757,0.22224994285955935
7255,[1.],[-30.66666667],4.955457107959757,0.22224994285955935
7256,[1.],[-31.33333333],4.955457107959757,0.22224994285955935
7257,[1.],[-32.],4.955457107959757,0.22224994285955935
7258,[1.],[-32.66666667],4.955457107959757,0.22224994285955935
7259,[1.],[-33.33333333],4.955457107959757,0.22224994285955935
7260,[1.],[-34.],4.955457107959757,0.22224994285955935
7261,[1.],[-34.66666667],4.955457107959757,0.22224994285955935
7262,[1.],[-35.33333333],4.955457107959757,0.22224994285955935
7263,[1.],[-36.],4.955457107959757,0.22224994285955935
7264,[1.],[-36.66666667],4.955457107959757,0.22224994285955935
7265,[1.],[-37.33333333],4.955457107959757,0.22224994285955935
7266,[1.],[-38.],4.955457107959757,0.22224994285955935
7267,[1.],[-38.66666667],4.955457107959757,0.22224994285955935
7268,[1.],[-39.33333333],4.955457107959757,0.22224994285955935
7269,[1.],[-40.],4.955457107959757,0.22224994285955935
7270,[1.],[-40.66666667],4.955457107959757,0.22224994285955935
7271,[1.],[-41.33333333],4.955457107959757,0.22224994285955935
7272,[1.],[-42.],4.955457107959757,0.22224994285955935
7273,[1.],[-42.66666667],4.955457107959757,0.22224994285955935
7274,[1.],[-43.33333333],4.955457107959757,0.22224994285955935
7275,[1.],[-44.],4.955457107959757,0.22224994285955935
7276,[1.],[-44.66666667],4.955457107959757,0.22224994285955935
7277,[1.],[-45.33333333],4.955457107959757,0.22224994285955935
7278,[1.],[-46.],4.955457107959757,0.22224994285955935
7279,[1.],[-46.66666667],4.955457107959757,0.22224994285955935
7280,[1.],[-47.33333333],4.955457107959757,0.22224994285955935
7281,[1.],[-48.],4.955457107959757,0.22224994285955935
7282,[1.],[-48.66666667],4.955457107959757,0.22224994285955935
7283,[1.],[-49.33333333],4.955457107959757,0.22224994285955935
7284,[1.],[-50.],4.955457107959757,0.22224994285955935
7285,[1.],[-50.66666667],4.955457107959757,0.22224994285955935
7286,[1.],[-51.33333333],4.955457107959757,0.22224994285955935
7287,[1.],[-52.],4.955457107959757,0.22224994285955935
7288,[1.],[-52.66666667],4.955457107959757,0.22224994285955935
7289,[1.],[-53.33333333],4.955457107959757,0.22224994285955935
7290,[1.],[-54.],4.955457107959757,0.22224994285955935
7291,[1.],[-54.66666667],4.955457107959757,0.22224994285955935
7292,[1.],[-55.33333333],4.955457107959757,0.22224994285955935
7293,[1.],[-56.],4.955457107959757,0.22224994285955935
7294,[1.],[-56.66666667],4.955457107959757,0.22224994285955935
7295,[1.],[-57.33333333],4.955457107959757,0.22224994285955935
7296,[1.],[-58.],4.955457107959757,0.22224994285955935
7297,[1.],[-58.66666667],4.955457107959757,0.22224994285955935
7298,[1.],[-59.33333333],4.955457107959757,0.22224994285955935
7299,[1.],[-60.],4.955457107959757,0.22224994285955935
7300,[6.80530663],[2.12979558],4.192887073364194,0.4679424839968378
7301,[0.94468731],[5.40708358],4.192887073364194,0.4679424839968378
7302,[1.],[4.66666667],4.192887073364194,0.4679424839968378
7303,[1.],[4.],4.192887073364194,0.4679424839968378
7304,[1.],[3.33333333],4.192887073364194,0.4679424839968378
7305,[1.],[2.66666667],4.192887073364194,0.4679424839968378
7306,[1.],[2.],4.192887073364194,0.4679424839968378
7307,[1.],[1.33333333],4.192887073364194,0.4679424839968378
7308,[0.09954945],[6.06936998],4.192887073364194,0.4679424839968378
7309,[1.],[0.],4.192887073364194,0.4679424839968378
7310,[1.],[-0.66666667],4.192887073364194,0.4679424839968378
7311,[1.],[-1.33333333],4.192887073364194,0.4679424839968378
7312,[1.],[-2.],4.192887073364194,0.4679424839968378
7313,[1.],[-2.66666667],4.192887073364194,0.4679424839968378
7314,[1.],[-3.33333333],4.192887073364194,0.4679424839968378
7315,[1.],[-4.],4.192887073364194,0.4679424839968378
7316,[1.],[-4.66666667],4.192887073364194,0.4679424839968378
7317,[1.],[-5.33333333],4.192887073364194,0.4679424839968378
7318,[1.],[-6.],4.192887073364194,0.4679424839968378
7319,[1.],[-6.66666667],4.192887073364194,0.4679424839968378
7320,[1.],[-7.33333333],4.192887073364194,0.4679424839968378
7321,[1.],[-8.],4.192887073364194,0.4679424839968378
7322,[1.],[-8.66666667],4.192887073364194,0.4679424839968378
7323,[1.],[-9.33333333],4.192887073364194,0.4679424839968378
7324,[1.],[-10.],4.192887073364194,0.4679424839968378
7325,[1.],[-10.66666667],4.192887073364194,0.4679424839968378
7326,[1.],[-11.33333333],4.192887073364194,0.4679424839968378
7327,[1.],[-12.],4.192887073364194,0.4679424839968378
7328,[1.],[-12.66666667],4.192887073364194,0.4679424839968378
7329,[1.],[-13.33333333],4.192887073364194,0.4679424839968378
7330,[1.],[-14.],4.192887073364194,0.4679424839968378
7331,[1.],[-14.66666667],4.192887073364194,0.4679424839968378
7332,[1.],[-15.33333333],4.192887073364194,0.4679424839968378
7333,[1.],[-16.],4.192887073364194,0.4679424839968378
7334,[1.],[-16.66666667],4.192887073364194,0.4679424839968378
7335,[1.],[-17.33333333],4.192887073364194,0.4679424839968378
7336,[1.],[-18.],4.192887073364194,0.4679424839968378
7337,[1.],[-18.66666667],4.192887073364194,0.4679424839968378
7338,[1.],[-19.33333333],4.192887073364194,0.4679424839968378
7339,[1.],[-20.],4.192887073364194,0.4679424839968378
7340,[1.],[-20.66666667],4.192887073364194,0.4679424839968378
7341,[1.],[-21.33333333],4.192887073364194,0.4679424839968378
7342,[1.],[-22.],4.192887073364194,0.4679424839968378
7343,[1.],[-22.66666667],4.192887073364194,0.4679424839968378
7344,[1.],[-23.33333333],4.192887073364194,0.4679424839968378
7345,[1.],[-24.],4.192887073364194,0.4679424839968378
7346,[1.],[-24.66666667],4.192887073364194,0.4679424839968378
7347,[1.],[-25.33333333],4.192887073364194,0.4679424839968378
7348,[1.],[-26.],4.192887073364194,0.4679424839968378
7349,[1.],[-26.66666667],4.192887073364194,0.4679424839968378
7350,[1.],[-27.33333333],4.192887073364194,0.4679424839968378
7351,[1.],[-28.],4.192887073364194,0.4679424839968378
7352,[1.],[-28.66666667],4.192887073364194,0.4679424839968378
7353,[1.],[-29.33333333],4.192887073364194,0.4679424839968378
7354,[1.],[-30.],4.192887073364194,0.4679424839968378
7355,[1.],[-30.66666667],4.192887073364194,0.4679424839968378
7356,[1.],[-31.33333333],4.192887073364194,0.4679424839968378
7357,[1.],[-32.],4.192887073364194,0.4679424839968378
7358,[1.],[-32.66666667],4.192887073364194,0.4679424839968378
7359,[1.],[-33.33333333],4.192887073364194,0.4679424839968378
7360,[1.],[-34.],4.192887073364194,0.4679424839968378
7361,[1.],[-34.66666667],4.192887073364194,0.4679424839968378
7362,[1.],[-35.33333333],4.192887073364194,0.4679424839968378
7363,[1.],[-36.],4.192887073364194,0.4679424839968378
7364,[1.],[-36.66666667],4.192887073364194,0.4679424839968378
7365,[1.],[-37.33333333],4.192887073364194,0.4679424839968378
7366,[1.],[-38.],4.192887073364194,0.4679424839968378
7367,[1.],[-38.66666667],4.192887073364194,0.4679424839968378
7368,[1.],[-39.33333333],4.192887073364194,0.4679424839968378
7369,[1.],[-40.],4.192887073364194,0.4679424839968378
7370,[1.],[-40.66666667],4.192887073364194,0.4679424839968378
7371,[1.],[-41.33333333],4.192887073364194,0.4679424839968378
7372,[1.],[-42.],4.192887073364194,0.4679424839968378
7373,[1.],[-42.66666667],4.192887073364194,0.4679424839968378
7374,[1.],[-43.33333333],4.192887073364194,0.4679424839968378
7375,[1.],[-44.],4.192887073364194,0.4679424839968378
7376,[1.],[-44.66666667],4.192887073364194,0.4679424839968378
7377,[1.],[-45.33333333],4.192887073364194,0.4679424839968378
7378,[1.],[-46.],4.192887073364194,0.4679424839968378
7379,[1.],[-46.66666667],4.192887073364194,0.4679424839968378
7380,[1.],[-47.33333333],4.192887073364194,0.4679424839968378
7381,[1.],[-48.],4.192887073364194,0.4679424839968378
7382,[1.],[-48.66666667],4.192887073364194,0.4679424839968378
7383,[1.],[-49.33333333],4.192887073364194,0.4679424839968378
7384,[1.],[-50.],4.192887073364194,0.4679424839968378
7385,[1.],[-50.66666667],4.192887073364194,0.4679424839968378
7386,[1.],[-51.33333333],4.192887073364194,0.4679424839968378
7387,[1.],[-52.],4.192887073364194,0.4679424839968378
7388,[1.],[-52.66666667],4.192887073364194,0.4679424839968378
7389,[1.],[-53.33333333],4.192887073364194,0.4679424839968378
7390,[1.],[-54.],4.192887073364194,0.4679424839968378
7391,[1.],[-54.66666667],4.192887073364194,0.4679424839968378
7392,[1.],[-55.33333333],4.192887073364194,0.4679424839968378
7393,[1.],[-56.],4.192887073364194,0.4679424839968378
7394,[1.],[-56.66666667],4.192887073364194,0.4679424839968378
7395,[1.],[-57.33333333],4.192887073364194,0.4679424839968378
7396,[1.],[-58.],4.192887073364194,0.4679424839968378
7397,[1.],[-58.66666667],4.192887073364194,0.4679424839968378
7398,[1.],[-59.33333333],4.192887073364194,0.4679424839968378
7399,[1.],[-60.],4.192887073364194,0.4679424839968378
7400,[0.61146195],[6.25902537],4.8891299425199035,0.29292928414840186
7401,[1.],[5.33333333],4.8891299425199035,0.29292928414840186
7402,[1.],[4.66666667],4.8891299425199035,0.29292928414840186
7403,[1.],[4.],4.8891299425199035,0.29292928414840186
7404,[1.],[3.33333333],4.8891299425199035,0.29292928414840186
7405,[1.],[2.66666667],4.8891299425199035,0.29292928414840186
7406,[1.],[2.],4.8891299425199035,0.29292928414840186
7407,[1.],[1.33333333],4.8891299425199035,0.29292928414840186
7408,[1.],[0.66666667],4.8891299425199035,0.29292928414840186
7409,[1.],[0.],4.8891299425199035,0.29292928414840186
7410,[1.],[-0.66666667],4.8891299425199035,0.29292928414840186
7411,[1.],[-1.33333333],4.8891299425199035,0.29292928414840186
7412,[1.],[-2.],4.8891299425199035,0.29292928414840186
7413,[1.],[-2.66666667],4.8891299425199035,0.29292928414840186
7414,[1.],[-3.33333333],4.8891299425199035,0.29292928414840186
7415,[1.],[-4.],4.8891299425199035,0.29292928414840186
7416,[1.],[-4.66666667],4.8891299425199035,0.29292928414840186
7417,[1.],[-5.33333333],4.8891299425199035,0.29292928414840186
7418,[1.],[-6.],4.8891299425199035,0.29292928414840186
7419,[1.],[-6.66666667],4.8891299425199035,0.29292928414840186
7420,[1.],[-7.33333333],4.8891299425199035,0.29292928414840186
7421,[1.],[-8.],4.8891299425199035,0.29292928414840186
7422,[1.],[-8.66666667],4.8891299425199035,0.29292928414840186
7423,[1.],[-9.33333333],4.8891299425199035,0.29292928414840186
7424,[1.],[-10.],4.8891299425199035,0.29292928414840186
7425,[1.],[-10.66666667],4.8891299425199035,0.29292928414840186
7426,[1.],[-11.33333333],4.8891299425199035,0.29292928414840186
7427,[1.],[-12.],4.8891299425199035,0.29292928414840186
7428,[1.],[-12.66666667],4.8891299425199035,0.29292928414840186
7429,[1.],[-13.33333333],4.8891299425199035,0.29292928414840186
7430,[1.],[-14.],4.8891299425199035,0.29292928414840186
7431,[1.],[-14.66666667],4.8891299425199035,0.29292928414840186
7432,[1.],[-15.33333333],4.8891299425199035,0.29292928414840186
7433,[1.],[-16.],4.8891299425199035,0.29292928414840186
7434,[1.],[-16.66666667],4.8891299425199035,0.29292928414840186
7435,[1.],[-17.33333333],4.8891299425199035,0.29292928414840186
7436,[1.],[-18.],4.8891299425199035,0.29292928414840186
7437,[1.],[-18.66666667],4.8891299425199035,0.29292928414840186
7438,[1.],[-19.33333333],4.8891299425199035,0.29292928414840186
7439,[1.],[-20.],4.8891299425199035,0.29292928414840186
7440,[1.],[-20.66666667],4.8891299425199035,0.29292928414840186
7441,[1.],[-21.33333333],4.8891299425199035,0.29292928414840186
7442,[1.],[-22.],4.8891299425199035,0.29292928414840186
7443,[1.],[-22.66666667],4.8891299425199035,0.29292928414840186
7444,[1.],[-23.33333333],4.8891299425199035,0.29292928414840186
7445,[1.],[-24.],4.8891299425199035,0.29292928414840186
7446,[1.],[-24.66666667],4.8891299425199035,0.29292928414840186
7447,[1.],[-25.33333333],4.8891299425199035,0.29292928414840186
7448,[1.],[-26.],4.8891299425199035,0.29292928414840186
7449,[1.],[-26.66666667],4.8891299425199035,0.29292928414840186
7450,[1.],[-27.33333333],4.8891299425199035,0.29292928414840186
7451,[1.],[-28.],4.8891299425199035,0.29292928414840186
7452,[1.],[-28.66666667],4.8891299425199035,0.29292928414840186
7453,[1.],[-29.33333333],4.8891299425199035,0.29292928414840186
7454,[1.],[-30.],4.8891299425199035,0.29292928414840186
7455,[1.],[-30.66666667],4.8891299425199035,0.29292928414840186
7456,[1.],[-31.33333333],4.8891299425199035,0.29292928414840186
7457,[1.],[-32.],4.8891299425199035,0.29292928414840186
7458,[1.],[-32.66666667],4.8891299425199035,0.29292928414840186
7459,[1.],[-33.33333333],4.8891299425199035,0.29292928414840186
7460,[1.],[-34.],4.8891299425199035,0.29292928414840186
7461,[1.],[-34.66666667],4.8891299425199035,0.29292928414840186
7462,[1.],[-35.33333333],4.8891299425199035,0.29292928414840186
7463,[1.],[-36.],4.8891299425199035,0.29292928414840186
7464,[1.],[-36.66666667],4.8891299425199035,0.29292928414840186
7465,[1.],[-37.33333333],4.8891299425199035,0.29292928414840186
7466,[1.],[-38.],4.8891299425199035,0.29292928414840186
7467,[1.],[-38.66666667],4.8891299425199035,0.29292928414840186
7468,[1.],[-39.33333333],4.8891299425199035,0.29292928414840186
7469,[1.],[-40.],4.8891299425199035,0.29292928414840186
7470,[1.],[-40.66666667],4.8891299425199035,0.29292928414840186
7471,[1.],[-41.33333333],4.8891299425199035,0.29292928414840186
7472,[1.],[-42.],4.8891299425199035,0.29292928414840186
7473,[1.],[-42.66666667],4.8891299425199035,0.29292928414840186
7474,[1.],[-43.33333333],4.8891299425199035,0.29292928414840186
7475,[1.],[-44.],4.8891299425199035,0.29292928414840186
7476,[1.],[-44.66666667],4.8891299425199035,0.29292928414840186
7477,[1.],[-45.33333333],4.8891299425199035,0.29292928414840186
7478,[1.],[-46.],4.8891299425199035,0.29292928414840186
7479,[1.],[-46.66666667],4.8891299425199035,0.29292928414840186
7480,[1.],[-47.33333333],4.8891299425199035,0.29292928414840186
7481,[1.],[-48.],4.8891299425199035,0.29292928414840186
7482,[1.],[-48.66666667],4.8891299425199035,0.29292928414840186
7483,[1.],[-49.33333333],4.8891299425199035,0.29292928414840186
7484,[1.],[-50.],4.8891299425199035,0.29292928414840186
7485,[1.],[-50.66666667],4.8891299425199035,0.29292928414840186
7486,[1.],[-51.33333333],4.8891299425199035,0.29292928414840186
7487,[1.],[-52.],4.8891299425199035,0.29292928414840186
7488,[1.],[-52.66666667],4.8891299425199035,0.29292928414840186
7489,[1.],[-53.33333333],4.8891299425199035,0.29292928414840186
7490,[1.],[-54.],4.8891299425199035,0.29292928414840186
7491,[1.],[-54.66666667],4.8891299425199035,0.29292928414840186
7492,[1.],[-55.33333333],4.8891299425199035,0.29292928414840186
7493,[1.],[-56.],4.8891299425199035,0.29292928414840186
7494,[1.],[-56.66666667],4.8891299425199035,0.29292928414840186
7495,[1.],[-57.33333333],4.8891299425199035,0.29292928414840186
7496,[1.],[-58.],4.8891299425199035,0.29292928414840186
7497,[1.],[-58.66666667],4.8891299425199035,0.29292928414840186
7498,[1.],[-59.33333333],4.8891299425199035,0.29292928414840186
7499,[1.],[-60.],4.8891299425199035,0.29292928414840186
7500,[5.21202588],[3.19198275],4.4643282940423425,0.42662536502029635
7501,[0.44885749],[6.06819002],4.4643282940423425,0.42662536502029635
7502,[1.],[4.66666667],4.4643282940423425,0.42662536502029635
7503,[1.],[4.],4.4643282940423425,0.42662536502029635
7504,[1.],[3.33333333],4.4643282940423425,0.42662536502029635
7505,[1.],[2.66666667],4.4643282940423425,0.42662536502029635
7506,[1.],[2.],4.4643282940423425,0.42662536502029635
7507,[1.],[1.33333333],4.4643282940423425,0.42662536502029635
7508,[0.00059782],[6.66307976],4.4643282940423425,0.42662536502029635
7509,[1.],[0.],4.4643282940423425,0.42662536502029635
7510,[1.],[-0.66666667],4.4643282940423425,0.42662536502029635
7511,[1.],[-1.33333333],4.4643282940423425,0.42662536502029635
7512,[1.],[-2.],4.4643282940423425,0.42662536502029635
7513,[1.],[-2.66666667],4.4643282940423425,0.42662536502029635
7514,[1.],[-3.33333333],4.4643282940423425,0.42662536502029635
7515,[1.],[-4.],4.4643282940423425,0.42662536502029635
7516,[1.],[-4.66666667],4.4643282940423425,0.42662536502029635
7517,[1.],[-5.33333333],4.4643282940423425,0.42662536502029635
7518,[1.],[-6.],4.4643282940423425,0.42662536502029635
7519,[1.],[-6.66666667],4.4643282940423425,0.42662536502029635
7520,[1.],[-7.33333333],4.4643282940423425,0.42662536502029635
7521,[1.],[-8.],4.4643282940423425,0.42662536502029635
7522,[1.],[-8.66666667],4.4643282940423425,0.42662536502029635
7523,[1.],[-9.33333333],4.4643282940423425,0.42662536502029635
7524,[1.],[-10.],4.4643282940423425,0.42662536502029635
7525,[1.],[-10.66666667],4.4643282940423425,0.42662536502029635
7526,[1.],[-11.33333333],4.4643282940423425,0.42662536502029635
7527,[1.],[-12.],4.4643282940423425,0.42662536502029635
7528,[1.],[-12.66666667],4.4643282940423425,0.42662536502029635
7529,[1.],[-13.33333333],4.4643282940423425,0.42662536502029635
7530,[1.],[-14.],4.4643282940423425,0.42662536502029635
7531,[1.],[-14.66666667],4.4643282940423425,0.42662536502029635
7532,[1.],[-15.33333333],4.4643282940423425,0.42662536502029635
7533,[1.],[-16.],4.4643282940423425,0.42662536502029635
7534,[1.],[-16.66666667],4.4643282940423425,0.42662536502029635
7535,[1.],[-17.33333333],4.4643282940423425,0.42662536502029635
7536,[1.],[-18.],4.4643282940423425,0.42662536502029635
7537,[1.],[-18.66666667],4.4643282940423425,0.42662536502029635
7538,[1.],[-19.33333333],4.4643282940423425,0.42662536502029635
7539,[1.],[-20.],4.4643282940423425,0.42662536502029635
7540,[1.],[-20.66666667],4.4643282940423425,0.42662536502029635
7541,[1.],[-21.33333333],4.4643282940423425,0.42662536502029635
7542,[1.],[-22.],4.4643282940423425,0.42662536502029635
7543,[1.],[-22.66666667],4.4643282940423425,0.42662536502029635
7544,[1.],[-23.33333333],4.4643282940423425,0.42662536502029635
7545,[1.],[-24.],4.4643282940423425,0.42662536502029635
7546,[1.],[-24.66666667],4.4643282940423425,0.42662536502029635
7547,[1.],[-25.33333333],4.4643282940423425,0.42662536502029635
7548,[1.],[-26.],4.4643282940423425,0.42662536502029635
7549,[1.],[-26.66666667],4.4643282940423425,0.42662536502029635
7550,[1.],[-27.33333333],4.4643282940423425,0.42662536502029635
7551,[1.],[-28.],4.4643282940423425,0.42662536502029635
7552,[1.],[-28.66666667],4.4643282940423425,0.42662536502029635
7553,[1.],[-29.33333333],4.4643282940423425,0.42662536502029635
7554,[1.],[-30.],4.4643282940423425,0.42662536502029635
7555,[1.],[-30.66666667],4.4643282940423425,0.42662536502029635
7556,[1.],[-31.33333333],4.4643282940423425,0.42662536502029635
7557,[1.],[-32.],4.4643282940423425,0.42662536502029635
7558,[1.],[-32.66666667],4.4643282940423425,0.42662536502029635
7559,[1.],[-33.33333333],4.4643282940423425,0.42662536502029635
7560,[1.],[-34.],4.4643282940423425,0.42662536502029635
7561,[1.],[-34.66666667],4.4643282940423425,0.42662536502029635
7562,[1.],[-35.33333333],4.4643282940423425,0.42662536502029635
7563,[1.],[-36.],4.4643282940423425,0.42662536502029635
7564,[1.],[-36.66666667],4.4643282940423425,0.42662536502029635
7565,[1.],[-37.33333333],4.4643282940423425,0.42662536502029635
7566,[1.],[-38.],4.4643282940423425,0.42662536502029635
7567,[1.],[-38.66666667],4.4643282940423425,0.42662536502029635
7568,[1.],[-39.33333333],4.4643282940423425,0.42662536502029635
7569,[1.],[-40.],4.4643282940423425,0.42662536502029635
7570,[1.],[-40.66666667],4.4643282940423425,0.42662536502029635
7571,[1.],[-41.33333333],4.4643282940423425,0.42662536502029635
7572,[1.],[-42.],4.4643282940423425,0.42662536502029635
7573,[1.],[-42.66666667],4.4643282940423425,0.42662536502029635
7574,[1.],[-43.33333333],4.4643282940423425,0.42662536502029635
7575,[1.],[-44.],4.4643282940423425,0.42662536502029635
7576,[1.],[-44.66666667],4.4643282940423425,0.42662536502029635
7577,[1.],[-45.33333333],4.4643282940423425,0.42662536502029635
7578,[1.],[-46.],4.4643282940423425,0.42662536502029635
7579,[1.],[-46.66666667],4.4643282940423425,0.42662536502029635
7580,[1.],[-47.33333333],4.4643282940423425,0.42662536502029635
7581,[1.],[-48.],4.4643282940423425,0.42662536502029635
7582,[1.],[-48.66666667],4.4643282940423425,0.42662536502029635
7583,[1.],[-49.33333333],4.4643282940423425,0.42662536502029635
7584,[1.],[-50.],4.4643282940423425,0.42662536502029635
7585,[1.],[-50.66666667],4.4643282940423425,0.42662536502029635
7586,[1.],[-51.33333333],4.4643282940423425,0.42662536502029635
7587,[1.],[-52.],4.4643282940423425,0.42662536502029635
7588,[1.],[-52.66666667],4.4643282940423425,0.42662536502029635
7589,[1.],[-53.33333333],4.4643282940423425,0.42662536502029635
7590,[1.],[-54.],4.4643282940423425,0.42662536502029635
7591,[1.],[-54.66666667],4.4643282940423425,0.42662536502029635
7592,[1.],[-55.33333333],4.4643282940423425,0.42662536502029635
7593,[1.],[-56.],4.4643282940423425,0.42662536502029635
7594,[1.],[-56.66666667],4.4643282940423425,0.42662536502029635
7595,[1.],[-57.33333333],4.4643282940423425,0.42662536502029635
7596,[1.],[-58.],4.4643282940423425,0.42662536502029635
7597,[1.],[-58.66666667],4.4643282940423425,0.42662536502029635
7598,[1.],[-59.33333333],4.4643282940423425,0.42662536502029635
7599,[1.],[-60.],4.4643282940423425,0.42662536502029635
7600,[9.94853868],[0.03430754],3.182894922464018,0.7983275534460811
7601,[4.68055115],[0.42593181],3.182894922464018,0.7983275534460811
7602,[1.],[4.66666667],3.182894922464018,0.7983275534460811
7603,[1.],[4.],3.182894922464018,0.7983275534460811
7604,[1.7041872],[0.98604267],3.182894922464018,0.7983275534460811
7605,[1.32440089],[1.36906309],3.182894922464018,0.7983275534460811
7606,[1.04902324],[1.77122488],3.182894922464018,0.7983275534460811
7607,[0.84217459],[2.17506883],3.182894922464018,0.7983275534460811
7608,[0.68324422],[2.56720137],3.182894922464018,0.7983275534460811
7609,[1.],[0.],3.182894922464018,0.7983275534460811
7610,[1.],[-0.66666667],3.182894922464018,0.7983275534460811
7611,[1.],[-1.33333333],3.182894922464018,0.7983275534460811
7612,[1.],[-2.],3.182894922464018,0.7983275534460811
7613,[1.],[-2.66666667],3.182894922464018,0.7983275534460811
7614,[1.],[-3.33333333],3.182894922464018,0.7983275534460811
7615,[1.],[-4.],3.182894922464018,0.7983275534460811
7616,[1.],[-4.66666667],3.182894922464018,0.7983275534460811
7617,[1.],[-5.33333333],3.182894922464018,0.7983275534460811
7618,[1.],[-6.],3.182894922464018,0.7983275534460811
7619,[1.],[-6.66666667],3.182894922464018,0.7983275534460811
7620,[1.],[-7.33333333],3.182894922464018,0.7983275534460811
7621,[1.],[-8.],3.182894922464018,0.7983275534460811
7622,[1.],[-8.66666667],3.182894922464018,0.7983275534460811
7623,[1.],[-9.33333333],3.182894922464018,0.7983275534460811
